"Name","Ticker Name","Basic Industry"
"CHRTEDCA  Chartered Capital and Investment Ltd  ","CHRTEDCA","Other Financial Services"
"CAPFIN  Capfin India Ltd  ","CAPFIN","Other Financial Services"
"APOORVA  Apoorva Leasing Finance and Investment Company Ltd  ","APOORVA","Other Financial Services"
"HILIKS  Hiliks Technologies Ltd  ","HILIKS","Investment Company"
"YAMNINV  Yamini Investments Company Ltd  ","YAMNINV","Investment Company"
"SAMINDUS  Sam Industries Ltd  ","SAMINDUS","Investment Company"
"BIOGEN  Biogen Pharmachem Industries Ltd  ","BIOGEN","Other Financial Services"
"HBSL  HB Stockholdings Ltd  ","HBSL","Non Banking Financial Company (NBFC)"
"NAM  NAM Securities Ltd  ","NAM","Other Financial Services"
"TCFCFINQ  TCFC Finance Ltd  ","TCFCFINQ","Non Banking Financial Company (NBFC)"
"SUPRATRE  Supra Trends Limited  ","SUPRATRE","Other Financial Services"
"MMLF  Money Masters Leasing and Finance Ltd  ","MMLF","Non Banking Financial Company (NBFC)"
"AASTAFIN  Aastamangalam Finance Ltd  ","AASTAFIN","Non Banking Financial Company (NBFC)"
"LADDERUP  Ladderup Finance Ltd  ","LADDERUP","Non Banking Financial Company (NBFC)"
"FMEC  F Mec International Financial Services Ltd  ","FMEC","Non Banking Financial Company (NBFC)"
"FUTSOL  Futuristic Solutions Ltd  ","FUTSOL","Other Financial Services"
"ADMANUM  AD- Manum Finance Ltd  ","ADMANUM","Non Banking Financial Company (NBFC)"
"SUMEDHA  Sumedha Fiscal Services Ltd  ","SUMEDHA","Other Financial Services"
"PANINDIAC  Pan India Corp Ltd  ","PANINDIAC","Investment Company"
"LFIC  Lakshmi Finance and Industrial Corp Ltd  ","LFIC","Investment Company"
"SAVFI  Savani Financials Limited  ","SAVFI","Non Banking Financial Company (NBFC)"
"FUNDVISER  Fundviser Capital (India) Ltd  ","FUNDVISER","Investment Company"
"MORARKFI  Morarka Finance Ltd  ","MORARKFI","Non Banking Financial Company (NBFC)"
"OASISEC  Oasis Securities Ltd  ","OASISEC","Non Banking Financial Company (NBFC)"
"KALYANCAP  Kalyan Capitals Ltd  ","KALYANCAP","Non Banking Financial Company (NBFC)"
"ISLCONSUL  Isl Consulting Ltd  ","ISLCONSUL","Other Financial Services"
"KREONFIN  Kreon Finnancial Services Ltd  ","KREONFIN","Non Banking Financial Company (NBFC)"
"ESCORP  Escorp Asset Management Ltd  ","ESCORP","Other Financial Services"
"KAPILRAJ  Kapil Raj Finance Ltd  ","KAPILRAJ","Non Banking Financial Company (NBFC)"
"MENAMANI  Mena Mani Industries Ltd  ","MENAMANI","Non Banking Financial Company (NBFC)"
"MEGACOR  Mega Corp Ltd  ","MEGACOR","Non Banking Financial Company (NBFC)"
"GROVY  Grovy India Ltd  ","GROVY","Investment Company"
"MEHTAHG  Mehta Housing Finance Ltd  ","MEHTAHG","Housing Finance Company"
"SALEM  Salem Erode Investments Ltd  ","SALEM","Non Banking Financial Company (NBFC)"
"DYNAMICP  Dynamic Portfolio Management & Services Ltd  ","DYNAMICP","Non Banking Financial Company (NBFC)"
"COMFINCAP  Comfort Fincap Ltd  ","COMFINCAP","Non Banking Financial Company (NBFC)"
"CSL  Continental Securities Ltd  ","CSL","Non Banking Financial Company (NBFC)"
"SULABEN  Sulabh Engineers and Services Ltd  ","SULABEN","Non Banking Financial Company (NBFC)"
"AMARSEC  Amarnath Securities Ltd  ","AMARSEC","Non Banking Financial Company (NBFC)"
"INDIANVSH  Indianivesh Ltd  ","INDIANVSH","Non Banking Financial Company (NBFC)"
"MASKINVEST  Mask Investments Ltd  ","MASKINVEST","Investment Company"
"SPACAPS  SPA Capital Advisors Limited  ","SPACAPS","Other Financial Services"
"INDIAHOME  India Home Loan Ltd  ","INDIAHOME","Housing Finance Company"
"JAFINANCE  J A Finance Ltd  ","JAFINANCE","Non Banking Financial Company (NBFC)"
"BLUECHIP  Blue Chip India Ltd  ","BLUECHIP","Investment Company"
"EPIC  EPIC Energy Ltd  ","EPIC","Non Banking Financial Company (NBFC)"
"JAGSONFI  Jagsonpal Finance and Leasing Ltd  ","JAGSONFI","Non Banking Financial Company (NBFC)"
"MARGOFIN  Margo Finance Ltd  ","MARGOFIN","Non Banking Financial Company (NBFC)"
"BERVINL  Bervin Investment and Leasing Ltd  ","BERVINL","Other Financial Services"
"KJMCFIN  KJMC Financial Services Ltd  ","KJMCFIN","Non Banking Financial Company (NBFC)"
"INDBNK  Ind Bank Housing Ltd  ","INDBNK","Housing Finance Company"
"QGO  Qgo Finance Ltd  ","QGO","Non Banking Financial Company (NBFC)"
"CITL  Consecutive Investments & Trading Co Ltd  ","CITL","Investment Company"
"SUJALA  Sujala Trading & Holdings Ltd  ","SUJALA","Non Banking Financial Company (NBFC)"
"SUGALDAM  Sugal and Damani Share Brokers Ltd  ","SUGALDAM","Non Banking Financial Company (NBFC)"
"ANUPAM  Anupam Finserv Ltd  ","ANUPAM","Non Banking Financial Company (NBFC)"
"SMIFS  SMIFS Capital Markets Ltd  ","SMIFS","Other Financial Services"
"SWATIPRO  Swati Projects Ltd  ","SWATIPRO","Non Banking Financial Company (NBFC)"
"NLFL  Nalin Lease Finance Ltd  ","NLFL","Non Banking Financial Company (NBFC)"
"VIJIFIN  Viji Finance Ltd  ","VIJIFIN","Non Banking Financial Company (NBFC)"
"WESTLEIRES  West Leisure Resorts Ltd  ","WESTLEIRES","Other Financial Services"
"BAMPSL  BAMPSL Securities Ltd  ","BAMPSL","Non Banking Financial Company (NBFC)"
"RFSL  Richfield Financial Services Ltd  ","RFSL","Other Financial Services"
"BRIDGESE  Bridge Securities Ltd  ","BRIDGESE","Other Financial Services"
"SMARTFIN  Smart Finsec Ltd  ","SMARTFIN","Non Banking Financial Company (NBFC)"
"EPUJA  Epuja Spiritech Ltd  ","EPUJA","Non Banking Financial Company (NBFC)"
"ASHCAP  Ashirwad Capital Ltd  ","ASHCAP","Other Financial Services"
"VISAGAR  Visagar Financial Services Ltd  ","VISAGAR","Other Financial Services"
"RKDAGRRTL  RKD Agri & Retail Ltd  ","RKDAGRRTL","Non Banking Financial Company (NBFC)"
"GAJANANSEC  Gajanan Securities Services Ltd  ","GAJANANSEC","Other Financial Services"
"NAGREEKCAP  Nagreeka Capital & Infrastructure Ltd  ","NAGREEKCAP","Investment Company"
"CHALLANI  Challani Capital Ltd  ","CHALLANI","Non Banking Financial Company (NBFC)"
"SAGL  Shalimar Agencies Ltd  ","SAGL","Other Financial Services"
"COMCL  Comfort Commotrade Ltd  ","COMCL","Other Financial Services"
"AJCON  Ajcon Global Services Ltd  ","AJCON","Other Financial Services"
"STDBAT  Standard Batteries Ltd  ","STDBAT","Non Banking Financial Company (NBFC)"
"VERTEX  VERTEX Securities Ltd  ","VERTEX","Other Financial Services"
"HYBRIDFIN  Hybrid Financial Services Ltd  ","HYBRIDFIN","Non Banking Financial Company (NBFC)"
"WILLAMAGOR  Williamson Magor and Co Ltd  ","WILLAMAGOR","Investment Company"
"ARUNIS  Arunis Abode Ltd  ","ARUNIS","Other Financial Services"
"INDCEMCAP  India Cements Capital Ltd  ","INDCEMCAP","Non Banking Financial Company (NBFC)"
"LIBORDFIN  Libord Finance Ltd  ","LIBORDFIN","Non Banking Financial Company (NBFC)"
"SIELFNS  CMX Holdings Ltd  ","SIELFNS","Other Financial Services"
"JTAPARIA  Annvrridhhi Ventures Ltd  ","JTAPARIA","Investment Company"
"MPILCORPL  MPIL Corporation Ltd  ","MPILCORPL","Other Financial Services"
"GLANCE  Glance Finance Ltd  ","GLANCE","Non Banking Financial Company (NBFC)"
"KJMCCORP  KJMC Corporate Advisors (India) Ltd  ","KJMCCORP","Other Financial Services"
"ARMAN  Arman Holdings Ltd  ","ARMAN","Investment Company"
"GLOBALCA  Global Capital Markets Ltd  ","GLOBALCA","Non Banking Financial Company (NBFC)"
"JMJFIN  JMJ Fintech Ltd  ","JMJFIN","Non Banking Financial Company (NBFC)"
"SHRYDUS  Shrydus Industries Ltd  ","SHRYDUS","Non Banking Financial Company (NBFC)"
"ADCON  Adcon Capital Services Ltd  ","ADCON","Non Banking Financial Company (NBFC)"
"ROSELABS  Roselabs Finance Ltd  ","ROSELABS","Other Financial Services"
"MUNOTHFI  Munoth Financial Services Ltd  ","MUNOTHFI","Other Financial Services"
"INDUSFINL  Indus Finance Ltd  ","INDUSFINL","Non Banking Financial Company (NBFC)"
"INTECCAP  Intec Capital Ltd  ","INTECCAP","Non Banking Financial Company (NBFC)"
"TTIENT  TTI Enterprise Ltd  ","TTIENT","Non Banking Financial Company (NBFC)"
"ABIRAFN  Abirami Financial Services (India) Ltd  ","ABIRAFN","Non Banking Financial Company (NBFC)"
"GOLDLINE  Gold Line International Finvest Ltd  ","GOLDLINE","Investment Company"
"WINROC  Winro Commercial (India) Ltd  ","WINROC","Non Banking Financial Company (NBFC)"
"STANROS  Stanrose Mafatlal Investments and Finance Ltd  ","STANROS","Investment Company"
"SAHARAHOUS  Sahara Housingfina Corporation Ltd  ","SAHARAHOUS","Housing Finance Company"
"EASUN  Easun Capital Markets Ltd  ","EASUN","Non Banking Financial Company (NBFC)"
"JINDCAP  Jindal Capital Ltd  ","JINDCAP","Other Financial Services"
"MTPL  Marg Techno-Projects Ltd  ","MTPL","Non Banking Financial Company (NBFC)"
"MADHUSE  Madhusudan Securities Ltd  ","MADHUSE","Non Banking Financial Company (NBFC)"
"CILSEC  CIL Securities Ltd  ","CILSEC","Non Banking Financial Company (NBFC)"
"SHREESEC  Shree Securities Ltd  ","SHREESEC","Non Banking Financial Company (NBFC)"
"PARAGONF  Paragon Finance Ltd  ","PARAGONF","Non Banking Financial Company (NBFC)"
"FRANKLIN  Franklin Leasing and Finance Ltd  ","FRANKLIN","Non Banking Financial Company (NBFC)"
"PRISMFN  Prism Finance Ltd  ","PRISMFN","Non Banking Financial Company (NBFC)"
"OCTAL  Octal Credit Capital Ltd  ","OCTAL","Non Banking Financial Company (NBFC)"
"ACFL  Apex Capital and Finance Ltd  ","ACFL","Non Banking Financial Company (NBFC)"
"PURSHOTTAM  Purshottam Investofin Ltd  ","PURSHOTTAM","Non Banking Financial Company (NBFC)"
"MANRAJH  Manraj Housing Finance Ltd.  ","MANRAJH","Housing Finance Company"
"GOWRALE  Gowra Leasing and Finance Ltd  ","GOWRALE","Non Banking Financial Company (NBFC)"
"BFLAFL  BFL Asset Finvest Ltd  ","BFLAFL","Non Banking Financial Company (NBFC)"
"GSBFIN  GSB Finance Ltd  ","GSBFIN","Non Banking Financial Company (NBFC)"
"ADIEXRE  Adinath Exim Resources Ltd  ","ADIEXRE","Investment Company"
"DAULAT  Daulat Securities Ltd  ","DAULAT","Other Financial Services"
"NEIL  Neil Industries Ltd  ","NEIL","Non Banking Financial Company (NBFC)"
"GLFL  Gujarat Lease Financing Ltd  ","GLFL","Other Financial Services"
"SHREMETAL  Shree Metalloys Ltd  ","SHREMETAL","Non Banking Financial Company (NBFC)"
"EASYFIN  Easy Fincorp Ltd  ","EASYFIN","Investment Company"
"HELPAGE  Helpage Finlease Ltd  ","HELPAGE","Non Banking Financial Company (NBFC)"
"DAL  Dynamic Archistructures Ltd  ","DAL","Non Banking Financial Company (NBFC)"
"INDICAP  Inditrade Capital Ltd  ","INDICAP","Other Financial Services"
"NDASEC  N D A Securities Ltd  ","NDASEC","Other Financial Services"
"MANSIFIN  Mansi Finance (Chennai) Ltd  ","MANSIFIN","Non Banking Financial Company (NBFC)"
"SHRICON  Shricon Industries Ltd  ","SHRICON","Non Banking Financial Company (NBFC)"
"ONELIFECAP  Onelife Capital Advisors Ltd  ","ONELIFECAP","Other Financial Services"
"MONGIPA  Moongipa Capital Finance Ltd.  ","MONGIPA","Non Banking Financial Company (NBFC)"
"KARTKIN  Kartik Investments Trust Ltd  ","KARTKIN","Other Financial Services"
"1STCUS  First Custodian Fund (India) Ltd  ","1STCUS","Non Banking Financial Company (NBFC)"
"511636-BOM  DJS Stock and Shares Ltd  ","511636-BOM","Other Financial Services"
"STEPHANOTIS  Stephanotis Finance Ltd  ","STEPHANOTIS","Other Financial Services"
"KARNAVATI  Karnavati Finance Ltd  ","KARNAVATI","Non Banking Financial Company (NBFC)"
"YUNIKM  Yunik Managing Advisors Ltd  ","YUNIKM","Other Financial Services"
"RAMSONS  Ramsons Projects Ltd.  ","RAMSONS","Non Banking Financial Company (NBFC)"
"JACKSON  Jackson Investments Ltd  ","JACKSON","Investment Company"
"SWRNASE  Swarna Securities Ltd  ","SWRNASE","Non Banking Financial Company (NBFC)"
"SARVOTTAM  Sarvottam Finvest Ltd  ","SARVOTTAM","Non Banking Financial Company (NBFC)"
"VBIND  VB Industries Ltd  ","VBIND","Investment Company"
"RFLL  Rita Finance and Leasing Ltd  ","RFLL","Non Banking Financial Company (NBFC)"
"HBLEAS  HB Leasing and Finance Co Ltd  ","HBLEAS","Non Banking Financial Company (NBFC)"
"DFL  Decillion Finance Ltd  ","DFL","Non Banking Financial Company (NBFC)"
"TOKYOFIN  Tokyo Finance Ltd.  ","TOKYOFIN","Non Banking Financial Company (NBFC)"
"GBFL  Goenka Business & Finance Ltd  ","GBFL","Non Banking Financial Company (NBFC)"
"SRGSFL  S R G Securities Finance Ltd  ","SRGSFL","Non Banking Financial Company (NBFC)"
"DSINVEST  Dalal Street Investments Ltd.  ","DSINVEST","Investment Company"
"TRUSTWAVE  Trustwave Securities Ltd  ","TRUSTWAVE","Non Banking Financial Company (NBFC)"
"NORTHLINK  Northlink Fiscal and Capital Services Ltd  ","NORTHLINK","Non Banking Financial Company (NBFC)"
"MINOLTAF  Minolta Finance Ltd  ","MINOLTAF","Non Banking Financial Company (NBFC)"
"MCLTD  Munoth Communication Ltd  ","MCLTD","Other Financial Services"
"TCIFINANCE  Tci Finance Ltd  ","TCIFINANCE","Non Banking Financial Company (NBFC)"
"GARBIFIN  Garbi Finvest Ltd  ","GARBIFIN","Non Banking Financial Company (NBFC)"
"RRFIN  R R Financial Consultants Ltd  ","RRFIN","Non Banking Financial Company (NBFC)"
"PASUFIN  Pasupati Fincap Ltd  ","PASUFIN","Non Banking Financial Company (NBFC)"
"RAP  RAP Media Ltd  ","RAP","Non Banking Financial Company (NBFC)"
"SHARPINV  Sharp Investments Ltd  ","SHARPINV","Non Banking Financial Company (NBFC)"
"RANDER  Rander Corp Ltd  ","RANDER","Non Banking Financial Company (NBFC)"
"MEHIF  Mehta Integrated Finance Ltd  ","MEHIF","Non Banking Financial Company (NBFC)"
"AVASARA  Avasara Finance Ltd  ","AVASARA","Non Banking Financial Company (NBFC)"
"ACFSL  Amrapali Capital and Finance Services Ltd  ","ACFSL","Non Banking Financial Company (NBFC)"
"INDLEASE  India Lease Development Ltd  ","INDLEASE","Non Banking Financial Company (NBFC)"
"BERYLSE  Beryl Securities Ltd  ","BERYLSE","Non Banking Financial Company (NBFC)"
"BHARAT  Bharat Bhushan Finance & Commodity Brokers Limited  ","BHARAT","Other Financial Services"
"CUBIFIN  Cubical Financial Services Ltd  ","CUBIFIN","Non Banking Financial Company (NBFC)"
"YOGISUNG  Yogi Infra Projects Ltd  ","YOGISUNG","Other Financial Services"
"GILADAFINS  Gilada Finance and Investments Ltd  ","GILADAFINS","Non Banking Financial Company (NBFC)"
"JJFINCOR  J J Finance Corporation Ltd  ","JJFINCOR","Non Banking Financial Company (NBFC)"
"AMRAFIN  Amrapali Fincap Ltd  ","AMRAFIN","Investment Company"
"BAZELINTER  Bazel International Ltd  ","BAZELINTER","Non Banking Financial Company (NBFC)"
"UNITDCR  United Credit Ltd  ","UNITDCR","Non Banking Financial Company (NBFC)"
"STELLAR  Stellar Capital Services Ltd  ","STELLAR","Other Financial Services"
"NAVIGANT  Navigant Corporate Advisors Ltd  ","NAVIGANT","Other Financial Services"
"MKTCREAT  Market Creators Ltd  ","MKTCREAT","Other Financial Services"
"RLFL  Ramchandra Leasing and Finance Ltd  ","RLFL","Non Banking Financial Company (NBFC)"
"ETIL  Econo Trade (India) Ltd  ","ETIL","Non Banking Financial Company (NBFC)"
"MODRNSH  Modern Shares and Stockbrokers Ltd  ","MODRNSH","Other Financial Services"
"VBDESAI  V B Desai Financial Services Ltd  ","VBDESAI","Other Financial Services"
"VANICOM  Vani Commercials Ltd  ","VANICOM","Non Banking Financial Company (NBFC)"
"DCMFINSERV  DCM Financial Services Ltd  ","DCMFINSERV","Investment Company"
"GUJINV  Ashtasidhhi Industries Ltd  ","GUJINV","Non Banking Financial Company (NBFC)"
"LIBORD  Libord Securities Ltd  ","LIBORD","Other Financial Services"
"PSITINFRA  PS IT Infrastructure & Services Ltd  ","PSITINFRA","Other Financial Services"
"ZSVARAJT  Svaraj Trading and Agencies Ltd  ","ZSVARAJT","Other Financial Services"
"PRISMMEDI  Prism Medico and Pharmacy Ltd  ","PRISMMEDI","Non Banking Financial Company (NBFC)"
"NPRFIN  NPR Finance Ltd  ","NPRFIN","Other Financial Services"
"INDERGR  Indergiri Finance Ltd  ","INDERGR","Non Banking Financial Company (NBFC)"
"MEHSECU  Mehta Securities Ltd.  ","MEHSECU","Other Financial Services"
"SYMBIOX  Symbiox Investment & Trading Co Ltd  ","SYMBIOX","Other Financial Services"
"ANJANIFIN  Anjani Finance Ltd  ","ANJANIFIN","Non Banking Financial Company (NBFC)"
"ISFL  ISF Ltd  ","ISFL","Non Banking Financial Company (NBFC)"
"SHYMINV  Shyamkamal Investments Ltd  ","SHYMINV","Other Financial Services"
"STEP2COR  Step Two Corporation Ltd  ","STEP2COR","Other Financial Services"
"JLL  Jindal Leasefin Ltd  ","JLL","Investment Company"
"SEVENHILL  Seven Hill Industries Ltd  ","SEVENHILL","Non Banking Financial Company (NBFC)"
"LYONSCO  Lyons Corporate Market Ltd  ","LYONSCO","Non Banking Financial Company (NBFC)"
"INANISEC  Inani Securities Ltd  ","INANISEC","Other Financial Services"
"NEXUSSURGL  Nexus Surgical and Medicare Ltd  ","NEXUSSURGL","Other Financial Services"
"SURYAINDIA  Surya India Ltd  ","SURYAINDIA","Non Banking Financial Company (NBFC)"
"ZSVTRADI  S V Trading and Agencies Ltd  ","ZSVTRADI","Other Financial Services"
"WILLIMFI  Williamson Financial Services Ltd  ","WILLIMFI","Non Banking Financial Company (NBFC)"
"RAJPUTANA  Rajputana Investment & Finance Ltd  ","RAJPUTANA","Non Banking Financial Company (NBFC)"
"SIDDHA  Siddha Ventures Ltd  ","SIDDHA","Non Banking Financial Company (NBFC)"
"RAJATH  Rajath Finance Ltd  ","RAJATH","Non Banking Financial Company (NBFC)"
"KZLFIN  K Z Leasing and Finance Ltd  ","KZLFIN","Non Banking Financial Company (NBFC)"
"ANNAINFRA  Anna Infrastructures Ltd  ","ANNAINFRA","Non Banking Financial Company (NBFC)"
"PYXISFIN  Pyxis Finvest Ltd  ","PYXISFIN","Non Banking Financial Company (NBFC)"
"KRISHNACAP  Krishna Capital and Securities Ltd  ","KRISHNACAP","Non Banking Financial Company (NBFC)"
"GSLSEC  GSL Securities Ltd  ","GSLSEC","Non Banking Financial Company (NBFC)"
"FGP  F G P Ltd  ","FGP","Non Banking Financial Company (NBFC)"
"TRINITYLEA  Trinity League India Ltd  ","TRINITYLEA","Other Financial Services"
"BCLENTERPR  BCL Enterprises Ltd  ","BCLENTERPR","Non Banking Financial Company (NBFC)"
"GCMCAPI  GCM Capital Advisors Ltd  ","GCMCAPI","Other Financial Services"
"USHAKIRA  Ushakiran Finance Ltd  ","USHAKIRA","Non Banking Financial Company (NBFC)"
"RICHUNV  Rich Universe Network Ltd  ","RICHUNV","Non Banking Financial Company (NBFC)"
"DARJEELING  Darjeeling Ropeway Co Ltd  ","DARJEELING","Other Financial Services"
"STELLANT  Stellant Securities (India) Ltd  ","STELLANT","Other Financial Services"
"LONGSPUR  Longspur International Ventures Ltd  ","LONGSPUR","Other Financial Services"
"DHENUBUILD  Dhenu Buildcon Infra Ltd  ","DHENUBUILD","Non Banking Financial Company (NBFC)"
"RAMAPETRO  Rama Petrochemicals Ltd.  ","RAMAPETRO","Non Banking Financial Company (NBFC)"
"RELICTEC  Relic Technologies Ltd  ","RELICTEC","Other Financial Services"
"PANAFIC  Panafic Industrials Ltd  ","PANAFIC","Non Banking Financial Company (NBFC)"
"KUMPFIN  Kumbhat Financial Services Ltd  ","KUMPFIN","Non Banking Financial Company (NBFC)"
"ALFL  Abhinav Leasing & Finance Ltd  ","ALFL","Non Banking Financial Company (NBFC)"
"ABATEAS  Abate AS Industries Ltd  ","ABATEAS","Non Banking Financial Company (NBFC)"
"GKCONS  G K Consultants Ltd  ","GKCONS","Non Banking Financial Company (NBFC)"
"TRIOMERC  Trio Mercantile And Trading Ltd  ","TRIOMERC","Other Financial Services"
"RGF  RGF Capital Markets Ltd  ","RGF","Non Banking Financial Company (NBFC)"
"512361-BOM  Cupid Breweries and Distilleries Ltd  ","512361-BOM","Non Banking Financial Company (NBFC)"
"CITIPOR  Citi Port Financial Services Ltd  ","CITIPOR","Non Banking Financial Company (NBFC)"
"POLYTEX  Polytex India Ltd.  ","POLYTEX","Non Banking Financial Company (NBFC)"
"SALSAIN  Shree Salasar Investments Ltd  ","SALSAIN","Other Financial Services"
"LEADFIN  Lead Financial Services Ltd  ","LEADFIN","Non Banking Financial Company (NBFC)"
"HASTIFIN  Hasti Finance Ltd  ","HASTIFIN","Non Banking Financial Company (NBFC)"
"MATHEWE  Mathew Easow Research Securities Ltd  ","MATHEWE","Non Banking Financial Company (NBFC)"
"CLFL  Classic Leasing & Finance Ltd  ","CLFL","Other Financial Services"
"AMARNATH  Sri Amarnath Finance Ltd  ","AMARNATH","Non Banking Financial Company (NBFC)"
"MIDEASTP  Mideast Portfolio Management Ltd  ","MIDEASTP","Other Financial Services"
"INTCAPL  Integra Capital Ltd  ","INTCAPL","Non Banking Financial Company (NBFC)"
"SHRINIWAS  Shri Niwas Leasing And Finance Ltd  ","SHRINIWAS","Non Banking Financial Company (NBFC)"
"SCC  Scintilla Commercial & Credit Ltd  ","SCC","Non Banking Financial Company (NBFC)"
"GOYALASS  Goyal Associates Ltd  ","GOYALASS","Non Banking Financial Company (NBFC)"
"TPROJECT  Thirani Projects Ltd  ","TPROJECT","Non Banking Financial Company (NBFC)"
"DELTA  Delta Industrial Resources Ltd  ","DELTA","Other Financial Services"
"GALADAFIN  Galada Finance Ltd  ","GALADAFIN","Non Banking Financial Company (NBFC)"
"PRIMECAPM  Prime Capital Market Ltd  ","PRIMECAPM","Non Banking Financial Company (NBFC)"
